hospcode|hospname
8899210208022|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านพงพรต ตำบลหนองห้าง จังหวัดศรีสะเกษ
8899210209230|โรงพยาบาลส่งเสริมสุขภาพตำบลย่านยาว จังหวัดสุพรรณบุรี
8899210200174|โรงพยาบาลสวรรค์ประชารักษ์ จังหวัดนครสวรรค์
8899210201054|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านลำอีซู ตำบลหนองรี จังหวัดกาญจนบุรี
8899210202252|โรงพยาบาลส่งเสริมสุขภาพตำบลบางหมาก จังหวัดชุมพร
8899210203451|โรงพยาบาลส่งเสริมสุขภาพตำบลกุ่มพะยา จังหวัดนครราชสีมา
8899210204681|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเทพพัฒนา ตำบลโคกมะม่วง จังหวัดบุรีรัมย์
8899210205918|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านคลองบอน จังหวัดนครสวรรค์
8899210207130|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านทองหลาง จังหวัดระนอง
8899210208334|โรงพยาบาลส่งเสริมสุขภาพตำบลจะโหนง จังหวัดสงขลา
8899210209555|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโพนม่วง ตำบลไพรขลา จังหวัดสุรินทร์
8899210200292|โรงพยาบาลห้วยกระเจาเฉลิมพระเกียรติ ๘๐ พรรษา จังหวัดกาญจนบุรี
8899210201350|โรงพยาบาลส่งเสริมสุขภาพตำบลหนองสระ จังหวัดอุทัยธานี
8899210202577|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านดอนธรรม ตำบลไหล่หิน จังหวัดลำปาง
8899210203782|โรงพยาบาลส่งเสริมสุขภาพตำบลหินดาด อำเภอด่านขุนทด จังหวัดนครราชสีมา
